title,workshop_id,packageId,collection_core,collection_content,collection_cosmetics,category,steam_url
Progression: Production,3453408412,ferny.progressionproduction,1,0,0,"Research, storytellers & progression",https://steamcommunity.com/sharedfiles/filedetails/?id=3453408412
Progression: Robotics,3736402055,ferny.progressionrobotics2,1,0,0,"Research, storytellers & progression",https://steamcommunity.com/sharedfiles/filedetails/?id=3736402055
Progression: Scenarios,3378384387,ferny.progressionscenarios,1,0,0,"Research, storytellers & progression",https://steamcommunity.com/sharedfiles/filedetails/?id=3378384387
Progression: Soundtrack,3620726714,ferny.progressionsoundtrack,1,0,0,Audio & music,https://steamcommunity.com/sharedfiles/filedetails/?id=3620726714
Progression: Storage,3292746186,ferny.progressionstorage,1,0,0,"Research, storytellers & progression",https://steamcommunity.com/sharedfiles/filedetails/?id=3292746186
Progression: Storytellers,3361425712,ferny.progressionstorytellers,1,0,0,"Research, storytellers & progression",https://steamcommunity.com/sharedfiles/filedetails/?id=3361425712
Progression: Temperature,3253283971,ferny.progressiontemperature,1,0,0,"Research, storytellers & progression",https://steamcommunity.com/sharedfiles/filedetails/?id=3253283971
Progression: Therapy,3753615736,ferny.ProgressionEducation,1,0,0,"Research, storytellers & progression",https://steamcommunity.com/sharedfiles/filedetails/?id=3753615736
Progression: Verticality,3416136317,ferny.progressionverticality,1,0,0,"Research, storytellers & progression",https://steamcommunity.com/sharedfiles/filedetails/?id=3416136317
Progression: Warfare,3422293321,ferny.progressionwarfare,1,0,0,"Research, storytellers & progression",https://steamcommunity.com/sharedfiles/filedetails/?id=3422293321
Progression: Warrants,3270214529,ferny.progressionwarrants,0,1,0,"Research, storytellers & progression",https://steamcommunity.com/sharedfiles/filedetails/?id=3270214529
Progression: Worlds,3534993993,ferny.progressionworlds,1,0,0,"Research, storytellers & progression",https://steamcommunity.com/sharedfiles/filedetails/?id=3534993993
Proselytizing Never,3053650876,yoann.proselytizingnever,1,0,0,Gameplay tweaks,https://steamcommunity.com/sharedfiles/filedetails/?id=3053650876
Prosthetic No Missing Body Parts (Continued),2739055353,mlie.prostheticnomissingbodyparts,1,0,0,"Genes, xenotypes & races",https://steamcommunity.com/sharedfiles/filedetails/?id=2739055353
Psilocap Genes,3617867097,halicade.psilocapgenes,1,0,0,"Genes, xenotypes & races",https://steamcommunity.com/sharedfiles/filedetails/?id=3617867097
Psycaster Colonists Tab,3699245205,codex.psycastercoloniststab,1,0,0,UI & information,https://steamcommunity.com/sharedfiles/filedetails/?id=3699245205
Pulse Weaponry,3077879089,detvisor.pulseweaponry,0,1,0,"Combat, weapons & raids",https://steamcommunity.com/sharedfiles/filedetails/?id=3077879089
Pumpkin Hairstyles,3783859385,Pumpkin.PumpkinHairs2,0,0,1,"Hair, bodies & animations",https://steamcommunity.com/sharedfiles/filedetails/?id=3783859385
Pumpkinlass Visible Pants Retexture,3772689105,Pumpkinlass.PantsRetexture,0,0,1,"Apparel, styles & cosmetics",https://steamcommunity.com/sharedfiles/filedetails/?id=3772689105
Pumpkinlass: Veils and Scarves,3791107642,Pumpkinlass.VeilsNScarves,0,0,1,"Building, production & storage",https://steamcommunity.com/sharedfiles/filedetails/?id=3791107642
Punch Button,2651392585,Fuu.PunchAttack,1,0,0,"Combat, weapons & raids",https://steamcommunity.com/sharedfiles/filedetails/?id=2651392585
Quality Colors (Continued),3513846773,dawnsglow.qualcolor,1,0,0,Gameplay tweaks,https://steamcommunity.com/sharedfiles/filedetails/?id=3513846773
Quality Overlay,2568283376,telardo.qualityoverlay,1,0,0,UI & information,https://steamcommunity.com/sharedfiles/filedetails/?id=2568283376
Quest Generation Tweaks,3625994394,jaeger972.questgenerationtweaks,1,0,0,"World, biomes, factions & travel",https://steamcommunity.com/sharedfiles/filedetails/?id=3625994394
Questing Meme,2826539854,sirmashedpotato.questingmeme,0,1,0,"World, biomes, factions & travel",https://steamcommunity.com/sharedfiles/filedetails/?id=2826539854
Quick Accuracy Overlay,3529158770,rer.accuracyoverlay,1,0,0,UI & information,https://steamcommunity.com/sharedfiles/filedetails/?id=3529158770
Quick Jump to Location,2776090582,quickjumptolocation.1trickPwnyta,1,0,0,Gameplay tweaks,https://steamcommunity.com/sharedfiles/filedetails/?id=2776090582
Quick Stockpile Creation,1742151109,longwater.smartstockpilecreation,1,0,0,"Building, production & storage",https://steamcommunity.com/sharedfiles/filedetails/?id=1742151109
Racing Stripes,3725622983,literateAmateur.skinsZero,0,0,1,"Apparel, styles & cosmetics",https://steamcommunity.com/sharedfiles/filedetails/?id=3725622983
Raiders Inherit,3782411214,sk.raidersinherit,1,0,0,"Combat, weapons & raids",https://steamcommunity.com/sharedfiles/filedetails/?id=3782411214
Raids For Me,1633517937,arandomkiwi.raidsforme,1,0,0,"Combat, weapons & raids",https://steamcommunity.com/sharedfiles/filedetails/?id=1633517937
Raise specialist limit,2580915852,lvlvbnh.raisespecialistlimit,1,0,0,Gameplay tweaks,https://steamcommunity.com/sharedfiles/filedetails/?id=2580915852
Random Start,3257028947,bogknight.randomstart,1,0,0,Gameplay tweaks,https://steamcommunity.com/sharedfiles/filedetails/?id=3257028947
Real Faction Guest (Continued),2886929245,mlie.realfactionguest,1,0,0,"World, biomes, factions & travel",https://steamcommunity.com/sharedfiles/filedetails/?id=2886929245
Real Flamethrowers,2949407070,Sl4vP0weR.RealFlamethrowers,0,1,0,"Combat, weapons & raids",https://steamcommunity.com/sharedfiles/filedetails/?id=2949407070
Real Ruins,1552146295,woolstrand.realruins,1,0,0,"World, biomes, factions & travel",https://steamcommunity.com/sharedfiles/filedetails/?id=1552146295
Realistic Darkness (Light),1555355332,wemd.realisticdarknesslight,1,0,0,Gameplay tweaks,https://steamcommunity.com/sharedfiles/filedetails/?id=1555355332
Realistic Rooms Rewritten,2558042766,lucifer.realisticrooms,1,0,0,Gameplay tweaks,https://steamcommunity.com/sharedfiles/filedetails/?id=2558042766
ReBuild: Doors and Corners,3262718980,rebuild.cotr.doorsandcorners,1,0,0,"Building, production & storage",https://steamcommunity.com/sharedfiles/filedetails/?id=3262718980
ReBuild: Doors and Corners - Cell Door Fix,3598547615,rebuild.celldoorfix,1,0,0,"Building, production & storage",https://steamcommunity.com/sharedfiles/filedetails/?id=3598547615
Reduce Skipdoor Distortion Effects,3111751800,rabiosus.reduceskipdoordistortioneffect,1,0,0,"Building, production & storage",https://steamcommunity.com/sharedfiles/filedetails/?id=3111751800
Reel's Expanded Storage,3237638097,reel.expanded.storage,1,0,0,"Building, production & storage",https://steamcommunity.com/sharedfiles/filedetails/?id=3237638097
Reel's Facial Animation Textures,3118315633,reel.facialanims,0,0,1,"Hair, bodies & animations",https://steamcommunity.com/sharedfiles/filedetails/?id=3118315633
Reel's Insector Faction,3309022698,reel.insectorfaction,0,1,0,"World, biomes, factions & travel",https://steamcommunity.com/sharedfiles/filedetails/?id=3309022698
Reel's Turret Pipeline,3424132769,reel.turretpipeline,1,0,0,"Combat, weapons & raids",https://steamcommunity.com/sharedfiles/filedetails/?id=3424132769
Reese's Dirtmole Glowup,3587761388,stocksounds.dirtmoleoverhaul,1,0,0,Gameplay tweaks,https://steamcommunity.com/sharedfiles/filedetails/?id=3587761388
Reese's Dirtmole Glowup - VE Facial Animation Support,3667814780,chemicplosion.fadirtmoleoverhaul,0,0,1,"Hair, bodies & animations",https://steamcommunity.com/sharedfiles/filedetails/?id=3667814780
ReGrowth 2,2260097569,regrowth.botr.core,1,0,0,Content & overhauls,https://steamcommunity.com/sharedfiles/filedetails/?id=2260097569
ReGrowth 2 World Map Beautification for Alpha Biomes,3564679302,noxilie.regrow.wmb.alphabiomes,0,1,0,Content & overhauls,https://steamcommunity.com/sharedfiles/filedetails/?id=3564679302
ReGrowth 2: Aspen,2545774148,regrowth.botr.aspenforest,0,1,0,Content & overhauls,https://steamcommunity.com/sharedfiles/filedetails/?id=2545774148
ReGrowth: Boiling,3565675704,regrowth.botr.boilingforest,0,1,0,Content & overhauls,https://steamcommunity.com/sharedfiles/filedetails/?id=3565675704
Release The Rats! (Trainable Rats),2050586249,mosi.releaserats,1,0,0,Animals,https://steamcommunity.com/sharedfiles/filedetails/?id=2050586249
Remove Bad Hygiene Wiki,3725157711,ferny.RemoveBadHygieneWiki,1,0,0,"Medical, needs & hygiene",https://steamcommunity.com/sharedfiles/filedetails/?id=3725157711
Remove Colonies Limit,3745014294,ferny.RemoveColoniesLimit,1,0,0,Gameplay tweaks,https://steamcommunity.com/sharedfiles/filedetails/?id=3745014294
Remove Tutorial Button,781505663,merthsoft.removetutorialbutton,1,0,0,Gameplay tweaks,https://steamcommunity.com/sharedfiles/filedetails/?id=781505663
Rename Pawns,2582635772,relta.renamepawns,1,0,0,Gameplay tweaks,https://steamcommunity.com/sharedfiles/filedetails/?id=2582635772
Replace Stuff - Continued,3526354009,memegoddess.replacestuff,1,0,0,"Building, production & storage",https://steamcommunity.com/sharedfiles/filedetails/?id=3526354009
ReplaceLib,3417393194,ferny.replacelib,1,0,0,Frameworks & libraries,https://steamcommunity.com/sharedfiles/filedetails/?id=3417393194
Rescuee Joiner Plus,2177170403,ogliss.rescueejoinsplus,1,0,0,Gameplay tweaks,https://steamcommunity.com/sharedfiles/filedetails/?id=2177170403
Research Icons,3688553480,sk.researchicons,1,0,0,UI & information,https://steamcommunity.com/sharedfiles/filedetails/?id=3688553480
Research Papers,3492739424,ChaoticEnrico.ResearchPapers,1,0,0,UI & information,https://steamcommunity.com/sharedfiles/filedetails/?id=3492739424
Research Papers Tech Levels (Retexture),3759752068,morton.RetextureResearchPapersTechLevels,1,0,0,Textures & retextures,https://steamcommunity.com/sharedfiles/filedetails/?id=3759752068
Research Tab Colors,3108740804,aelanna.researchtabcolors,1,0,0,UI & information,https://steamcommunity.com/sharedfiles/filedetails/?id=3108740804
Resize Filter Tab,2914821423,Nonnonstop.ResizeFilterTab,1,0,0,UI & information,https://steamcommunity.com/sharedfiles/filedetails/?id=2914821423
Resource Delivery Helper,3696859196,ferny.ResourceDeliveryHelper,1,0,0,Gameplay tweaks,https://steamcommunity.com/sharedfiles/filedetails/?id=3696859196
ReSplice: Charmweavers,3131996691,resplice.xotr.charmweavers,0,1,0,Content & overhauls,https://steamcommunity.com/sharedfiles/filedetails/?id=3131996691
ReSplice: Core,3236303965,resplice.xotr.core,1,0,0,Content & overhauls,https://steamcommunity.com/sharedfiles/filedetails/?id=3236303965
Restrict Undrawn Apparel,3629753146,ferny.restrictundrawnapparel,1,0,0,"Apparel, styles & cosmetics",https://steamcommunity.com/sharedfiles/filedetails/?id=3629753146
Resurrect Animals (VPE Patch),3785523304,hellold6.resurrectanimals,1,0,0,Patches & compatibility,https://steamcommunity.com/sharedfiles/filedetails/?id=3785523304
Retextured Apparel 1.5 (Apparel Textures only),3233585231,chad.retexturedapparelnopawns1.5,1,0,0,"Apparel, styles & cosmetics",https://steamcommunity.com/sharedfiles/filedetails/?id=3233585231
Retextured! - RT Fuse,2979449586,soulretextured.rtfuse,1,0,0,Textures & retextures,https://steamcommunity.com/sharedfiles/filedetails/?id=2979449586
Reverse Commands,858744731,brrainz.reversecommands,1,0,0,Quality of life,https://steamcommunity.com/sharedfiles/filedetails/?id=858744731
Reverse Engineered Region Adjusters,2982567135,pal5k.reverseengineeredregionadjusters,0,1,0,Gameplay tweaks,https://steamcommunity.com/sharedfiles/filedetails/?id=2982567135
Revert Column Texture,3534066559,victor.column,1,0,0,Textures & retextures,https://steamcommunity.com/sharedfiles/filedetails/?id=3534066559
RhodesianRidgebacks,2076237940,rtp.rhodesianridgebacks,0,1,0,Animals,https://steamcommunity.com/sharedfiles/filedetails/?id=2076237940
Rick and Morty Hairs 1.6 (Forked),3535830142,candycorn.rickandmortyhairs,0,0,1,"Hair, bodies & animations",https://steamcommunity.com/sharedfiles/filedetails/?id=3535830142
Right Click to Toss Carried Pawn,3779630220,Alma.TossEm,1,0,0,Quality of life,https://steamcommunity.com/sharedfiles/filedetails/?id=3779630220
Right-Click Gizmo Indicator,3750529401,CheaterEater.RightClickGizmoIndicator,1,0,0,UI & information,https://steamcommunity.com/sharedfiles/filedetails/?id=3750529401
Rim is Ready,3796688140,sk.artisanexp,1,0,0,Gameplay tweaks,https://steamcommunity.com/sharedfiles/filedetails/?id=3796688140
Rim-Elves,3028702598,vexedtrees980.rimelvesbiotech,0,1,0,"Genes, xenotypes & races",https://steamcommunity.com/sharedfiles/filedetails/?id=3028702598
Rim-Elves/Medieval Overhaul patch,3721278193,Lucius.ElveMOpatch,0,1,0,Patches & compatibility,https://steamcommunity.com/sharedfiles/filedetails/?id=3721278193
Rim-Gnoblins,3018569666,vexedtrees980.rimgnoblinsbiotech,0,1,0,"Genes, xenotypes & races",https://steamcommunity.com/sharedfiles/filedetails/?id=3018569666
Rimbody,3354086860,maux36.rimbody,1,0,0,Content & overhauls,https://steamcommunity.com/sharedfiles/filedetails/?id=3354086860
Rimbody - Stat Module,3373263045,Maux36.Rimbody.statmodule,1,0,0,Content & overhauls,https://steamcommunity.com/sharedfiles/filedetails/?id=3373263045
Rimbody Vanilla-Style Integration Patch,3734917610,ferny.RimbodyIntegrationPatch,1,0,0,Patches & compatibility,https://steamcommunity.com/sharedfiles/filedetails/?id=3734917610
RimHUD,1508850027,jaxe.rimhud,1,0,0,UI & information,https://steamcommunity.com/sharedfiles/filedetails/?id=1508850027
RimJoust,3743710674,forti.rimjoust,0,1,0,Content & overhauls,https://steamcommunity.com/sharedfiles/filedetails/?id=3743710674
Rimmessian Fox,3708558259,hubertdragon.rimmessianfox,0,1,0,Gameplay tweaks,https://steamcommunity.com/sharedfiles/filedetails/?id=3708558259
RimSaves,1713367505,arandomkiwi.rimsaves,1,0,0,Performance & tools,https://steamcommunity.com/sharedfiles/filedetails/?id=1713367505
Rimsenal Style Pack - Murica,2824711444,rimsenal.murica,0,0,1,"Apparel, styles & cosmetics",https://steamcommunity.com/sharedfiles/filedetails/?id=2824711444
Rimsenal Style Pack - Sophian,2655926624,rimsenal.sophian,0,0,1,"Apparel, styles & cosmetics",https://steamcommunity.com/sharedfiles/filedetails/?id=2655926624
Rimsenal Style Pack - Techist,2661828028,rimsenal.techist,0,0,1,"Apparel, styles & cosmetics",https://steamcommunity.com/sharedfiles/filedetails/?id=2661828028
Rimsenal Style Pack - Urbworld,2908039338,rimsenal.urb,0,0,1,"Apparel, styles & cosmetics",https://steamcommunity.com/sharedfiles/filedetails/?id=2908039338
RimToll,3775890690,forti.rimtoll,0,1,0,Gameplay tweaks,https://steamcommunity.com/sharedfiles/filedetails/?id=3775890690
RimTraits - Vanilla Trait Colors,2244594116,sierra.rt.vanillatraitcolors,1,0,0,Ideology & social,https://steamcommunity.com/sharedfiles/filedetails/?id=2244594116
Rimworld: Soundscape Enhanced,3276642170,tro.soundscape.enhanced,1,0,0,"World, biomes, factions & travel",https://steamcommunity.com/sharedfiles/filedetails/?id=3276642170
Ritual Filter,3731965187,zwei2stein.RitualFilter,1,0,0,Ideology & social,https://steamcommunity.com/sharedfiles/filedetails/?id=3731965187
Ritual Size Attenuation [1.5+],3262033797,delmaintweaks.ritualsizeattenuation,1,0,0,Ideology & social,https://steamcommunity.com/sharedfiles/filedetails/?id=3262033797
River's Tribal Shoes,2797271174,River.Tribal.Shoes,0,1,0,Gameplay tweaks,https://steamcommunity.com/sharedfiles/filedetails/?id=2797271174
Rizryn's Family Tree Mod,3734644035,rizryn.familytree,1,0,0,Gameplay tweaks,https://steamcommunity.com/sharedfiles/filedetails/?id=3734644035
Romascita Style pack,3277109336,resurrectionem.romascita,0,0,1,"Apparel, styles & cosmetics",https://steamcommunity.com/sharedfiles/filedetails/?id=3277109336
Romina Ready - Progression Storytellers,3736785369,ferny.RominaReady,1,0,0,"Research, storytellers & progression",https://steamcommunity.com/sharedfiles/filedetails/?id=3736785369
Roo's Birthmarks and Blemishes,2890180936,Rooboid.BirthmarksandBlemishes,0,0,1,"Apparel, styles & cosmetics",https://steamcommunity.com/sharedfiles/filedetails/?id=2890180936
Roo's Faun Xenotype,3547220635,v.rooboid.faun,0,1,0,"Genes, xenotypes & races",https://steamcommunity.com/sharedfiles/filedetails/?id=3547220635
Roo's HD Dreadlock Hairstyles,2902544033,rooboid.dreadlockhairshd,0,0,1,"Hair, bodies & animations",https://steamcommunity.com/sharedfiles/filedetails/?id=2902544033
Roo's HD Hairstyles,2551783208,rooboid.hdhair,0,0,1,"Hair, bodies & animations",https://steamcommunity.com/sharedfiles/filedetails/?id=2551783208
Roo's HD Royalty Hairstyles,2860821574,rooboid.royalhairhd,0,0,1,"Hair, bodies & animations",https://steamcommunity.com/sharedfiles/filedetails/?id=2860821574
Roo's Minotaur - Fur Leg Patch,3759286934,danzinagri.femalebodyvariantslegspatch,0,1,0,Patches & compatibility,https://steamcommunity.com/sharedfiles/filedetails/?id=3759286934
Roo's Minotaur Xenotype (1.6),3548423129,tug.Minotaur,0,1,0,"Genes, xenotypes & races",https://steamcommunity.com/sharedfiles/filedetails/?id=3548423129
Roo's Minotaur Xenotype Expanded (1.6),3550835154,tug.Minotaur.Expanded,0,1,0,"Genes, xenotypes & races",https://steamcommunity.com/sharedfiles/filedetails/?id=3550835154
Roo's Painting Expansion,2881104358,rooboid.paintings.ex,0,1,0,Content & overhauls,https://steamcommunity.com/sharedfiles/filedetails/?id=2881104358
